apm,apm_variance,error_rate,action_gap_mean,apm_vs_baseline,replay_id,player_id,window_idx,match_pct
549.0,506.25,0.9982,0.1093,-0.0329,rep_03042,rep_03042_p1,2,0.205
531.0,7061.25,1.0,0.113,-0.0646,rep_03042,rep_03042_p1,3,0.307
437.0,9164.25,0.9977,0.1374,-0.2302,rep_03042,rep_03042_p1,4,0.41
634.5,4165.6875,0.9992,0.0946,0.1177,rep_03042,rep_03042_p1,5,0.512
455.0,13901.25,0.9989,0.1275,-0.1985,rep_03042,rep_03042_p1,6,0.614
552.0,6027.5,0.9973,0.1079,-0.0276,rep_03042,rep_03042_p1,7,0.717
735.5,1464.1875,1.0,0.0816,0.2957,rep_03042,rep_03042_p1,8,0.819
488.0,747.5,0.29,0.1228,-0.0469,rep_03044,rep_03044_p1,0,0.0
556.0,324.0,0.3282,0.1079,0.0859,rep_03044,rep_03044_p1,1,0.11
455.5,238.1875,0.2305,0.1318,-0.1104,rep_03044,rep_03044_p1,2,0.22
484.5,1016.1875,0.2497,0.1237,-0.0537,rep_03044,rep_03044_p1,3,0.33
437.5,133.1875,0.1874,0.1361,-0.1455,rep_03044,rep_03044_p1,4,0.44
503.0,572.75,0.2604,0.1188,-0.0176,rep_03044,rep_03044_p1,5,0.55
467.5,219.6875,0.2695,0.1283,-0.0869,rep_03044,rep_03044_p1,6,0.661
443.0,540.25,0.263,0.1355,-0.1348,rep_03044,rep_03044_p1,7,0.771
533.5,2054.6875,0.2877,0.1124,0.042,rep_03044,rep_03044_p1,8,0.881
484.5,21796.1875,0.9938,0.1234,0.2391,rep_03044,rep_03044_p2,0,0.0
279.5,2326.1875,0.9624,0.2147,-0.2852,rep_03044,rep_03044_p2,1,0.11
421.5,3943.6875,0.9786,0.1421,0.078,rep_03044,rep_03044_p2,2,0.22
387.0,2116.25,0.9819,0.1551,-0.0102,rep_03044,rep_03044_p2,3,0.33
432.5,287.1875,0.9815,0.1388,0.1061,rep_03044,rep_03044_p2,4,0.44
282.5,2094.1875,0.9805,0.2126,-0.2775,rep_03044,rep_03044_p2,5,0.55
425.5,5081.1875,0.9777,0.1411,0.0882,rep_03044,rep_03044_p2,6,0.661
445.5,3700.6875,0.982,0.1347,0.1394,rep_03044,rep_03044_p2,7,0.771
309.0,10556.25,0.9806,0.1942,-0.2097,rep_03044,rep_03044_p2,8,0.881
440.0,4102.5,0.2216,0.1363,-0.1008,rep_03047,rep_03047_p6,0,0.0
600.5,72.1875,0.2623,0.0999,0.2272,rep_03047,rep_03047_p6,1,0.131
575.5,1339.6875,0.2294,0.1043,0.1761,rep_03047,rep_03047_p6,2,0.263
645.0,1032.75,0.2953,0.0931,0.3181,rep_03047,rep_03047_p6,3,0.394
704.5,1277.1875,0.2555,0.0852,0.4397,rep_03047,rep_03047_p6,4,0.525
676.5,3687.1875,0.2609,0.0886,0.3825,rep_03047,rep_03047_p6,5,0.657
681.5,1773.6875,0.2847,0.0879,0.3927,rep_03047,rep_03047_p6,6,0.788
469.0,50.25,0.2143,0.1279,0.024,rep_03047,rep_03047_p1,0,0.0
451.5,117.1875,0.2303,0.1329,-0.0142,rep_03047,rep_03047_p1,1,0.131
438.5,1479.6875,0.293,0.1367,-0.0426,rep_03047,rep_03047_p1,2,0.263
445.0,132.75,0.2281,0.1349,-0.0284,rep_03047,rep_03047_p1,3,0.394
512.5,1347.1875,0.2449,0.1171,0.119,rep_03047,rep_03047_p1,4,0.525
517.5,1302.6875,0.2522,0.1158,0.1299,rep_03047,rep_03047_p1,5,0.657
490.0,1494.0,0.2633,0.1224,0.0699,rep_03047,rep_03047_p1,6,0.788
441.5,982.1875,0.2673,0.1359,-0.1722,rep_03051,rep_03051_p1,0,0.0
656.5,2131.6875,0.1584,0.0914,0.2309,rep_03051,rep_03051_p1,1,0.077
689.0,3757.25,0.148,0.0868,0.2919,rep_03051,rep_03051_p1,2,0.154
575.5,844.6875,0.1851,0.1041,0.0791,rep_03051,rep_03051_p1,3,0.23
524.5,482.6875,0.142,0.1141,-0.0166,rep_03051,rep_03051_p1,4,0.307
606.0,1966.5,0.1667,0.0989,0.1362,rep_03051,rep_03051_p1,5,0.384
658.0,1293.0,0.1778,0.0912,0.2337,rep_03051,rep_03051_p1,6,0.461
731.5,2764.6875,0.175,0.0818,0.3716,rep_03051,rep_03051_p1,7,0.537
708.0,282.5,0.166,0.0843,0.3275,rep_03051,rep_03051_p1,8,0.614
682.5,243.1875,0.2,0.0877,0.2797,rep_03051,rep_03051_p1,9,0.691
703.0,627.25,0.1785,0.0853,0.3181,rep_03051,rep_03051_p1,10,0.768
682.5,2610.6875,0.1612,0.0878,0.2797,rep_03051,rep_03051_p1,11,0.845
745.0,1085.25,0.1181,0.0806,0.3969,rep_03051,rep_03051_p1,12,0.921
524.5,378.6875,0.1068,0.1144,-0.0166,rep_03051,rep_03051_p2,0,0.0
570.5,106.1875,0.2629,0.1051,0.0697,rep_03051,rep_03051_p2,1,0.077
496.5,60.6875,0.2437,0.1209,-0.0691,rep_03051,rep_03051_p2,2,0.154
529.0,1265.25,0.2892,0.1134,-0.0081,rep_03051,rep_03051_p2,3,0.23
507.5,82.6875,0.2286,0.1183,-0.0484,rep_03051,rep_03051_p2,4,0.307
556.0,2257.0,0.2689,0.1078,0.0425,rep_03051,rep_03051_p2,5,0.384
604.5,578.1875,0.2763,0.0992,0.1334,rep_03051,rep_03051_p2,6,0.461
574.0,570.5,0.3049,0.1045,0.0762,rep_03051,rep_03051_p2,7,0.537
578.0,1749.5,0.2604,0.1038,0.0837,rep_03051,rep_03051_p2,8,0.614
650.0,221.5,0.3123,0.0923,0.2187,rep_03051,rep_03051_p2,9,0.691
588.5,377.1875,0.2727,0.1019,0.1034,rep_03051,rep_03051_p2,10,0.768
538.5,1050.6875,0.2878,0.1114,0.0097,rep_03051,rep_03051_p2,11,0.845
585.5,204.6875,0.2955,0.1025,0.0978,rep_03051,rep_03051_p2,12,0.921
669.0,5100.75,0.9925,0.0897,0.005,rep_03054,rep_03054_p7,0,0.0
569.0,3870.25,0.9842,0.1009,-0.1452,rep_03054,rep_03054_p7,1,0.099
451.0,388.25,0.9745,0.1315,-0.3225,rep_03054,rep_03054_p7,2,0.199
406.5,8587.6875,0.9729,0.1417,-0.3893,rep_03054,rep_03054_p7,3,0.298
357.5,310.6875,0.9622,0.168,-0.4629,rep_03054,rep_03054_p7,4,0.397
498.5,3634.6875,0.993,0.1203,-0.2511,rep_03054,rep_03054_p7,5,0.497
461.0,3400.25,0.9761,0.1289,-0.3075,rep_03054,rep_03054_p7,6,0.596
561.5,966.6875,0.9893,0.1069,-0.1565,rep_03054,rep_03054_p7,7,0.695
432.0,1793.5,0.985,0.1389,-0.351,rep_03054,rep_03054_p7,8,0.795
338.5,1465.6875,0.9808,0.1774,-0.4915,rep_03054,rep_03054_p7,9,0.894
438.5,1348.6875,0.244,0.1368,0.0407,rep_03054,rep_03054_p5,0,0.0
378.5,45.6875,0.214,0.1584,-0.1017,rep_03054,rep_03054_p5,1,0.099
419.5,656.6875,0.242,0.143,-0.0044,rep_03054,rep_03054_p5,2,0.199
406.5,315.6875,0.2128,0.1476,-0.0352,rep_03054,rep_03054_p5,3,0.298
437.0,456.25,0.246,0.1374,0.0372,rep_03054,rep_03054_p5,4,0.397
481.0,1586.25,0.2484,0.1246,0.1416,rep_03054,rep_03054_p5,5,0.497
506.5,430.1875,0.2053,0.1185,0.2021,rep_03054,rep_03054_p5,6,0.596
523.0,620.25,0.1912,0.1144,0.2413,rep_03054,rep_03054_p5,7,0.695
522.0,666.5,0.2529,0.115,0.2389,rep_03054,rep_03054_p5,8,0.795
491.0,911.25,0.2627,0.1222,0.1653,rep_03054,rep_03054_p5,9,0.894
404.5,624.1875,0.2954,0.1484,-0.1084,rep_03058,rep_03058_p5,0,0.0
586.5,654.6875,0.1586,0.1022,0.2928,rep_03058,rep_03058_p5,1,0.08
529.5,2219.6875,0.1501,0.1131,0.1672,rep_03058,rep_03058_p5,2,0.16
659.0,3648.25,0.1449,0.0907,0.4526,rep_03058,rep_03058_p5,3,0.24
584.0,490.0,0.1524,0.1021,0.2873,rep_03058,rep_03058_p5,4,0.32
701.5,806.1875,0.1611,0.0855,0.5463,rep_03058,rep_03058_p5,5,0.4
643.0,295.25,0.168,0.0933,0.4173,rep_03058,rep_03058_p5,6,0.479
658.5,1901.1875,0.1602,0.0908,0.4515,rep_03058,rep_03058_p5,7,0.559
679.0,764.75,0.1753,0.0884,0.4967,rep_03058,rep_03058_p5,8,0.639
719.0,883.25,0.1592,0.0834,0.5849,rep_03058,rep_03058_p5,9,0.719
662.5,1051.1875,0.1645,0.0904,0.4603,rep_03058,rep_03058_p5,10,0.799
638.0,790.0,0.1301,0.094,0.4063,rep_03058,rep_03058_p5,11,0.879
287.5,5895.6875,0.9948,0.2059,-0.1244,rep_03058,rep_03058_p2,0,0.0
469.5,1196.6875,1.0,0.1262,0.4299,rep_03058,rep_03058_p2,1,0.08
290.0,1605.5,1.0,0.2028,-0.1168,rep_03058,rep_03058_p2,2,0.16
495.0,14664.75,1.0,0.1207,0.5076,rep_03058,rep_03058_p2,3,0.24
539.5,6712.1875,1.0,0.1105,0.6431,rep_03058,rep_03058_p2,4,0.32
639.0,164.75,1.0,0.093,0.9462,rep_03058,rep_03058_p2,5,0.4
676.5,3106.6875,1.0,0.0887,1.0604,rep_03058,rep_03058_p2,6,0.479
655.5,2325.1875,1.0,0.0915,0.9964,rep_03058,rep_03058_p2,7,0.559
689.0,1026.75,1.0,0.0871,1.0985,rep_03058,rep_03058_p2,8,0.639
615.0,742.25,1.0,0.0976,0.8731,rep_03058,rep_03058_p2,9,0.719
634.0,617.5,1.0,0.0945,0.931,rep_03058,rep_03058_p2,10,0.799
620.5,1244.1875,1.0,0.0967,0.8898,rep_03058,rep_03058_p2,11,0.879
460.5,608.1875,0.3355,0.13,0.0333,rep_03068,rep_03068_p2,0,0.0
420.5,125.1875,0.39,0.1425,-0.0565,rep_03068,rep_03068_p2,1,0.1
481.5,457.6875,0.3583,0.1245,0.0804,rep_03068,rep_03068_p2,2,0.201
466.0,313.0,0.367,0.1286,0.0456,rep_03068,rep_03068_p2,3,0.301
539.5,633.1875,0.3327,0.1107,0.2105,rep_03068,rep_03068_p2,4,0.402
530.5,810.6875,0.3308,0.113,0.1904,rep_03068,rep_03068_p2,5,0.502
535.5,143.6875,0.3604,0.1119,0.2016,rep_03068,rep_03068_p2,6,0.603
632.0,4434.5,0.3259,0.0949,0.4181,rep_03068,rep_03068_p2,7,0.703
643.5,3610.6875,0.3318,0.0932,0.4439,rep_03068,rep_03068_p2,8,0.803
261.0,560.25,0.2816,0.2302,-0.1563,rep_03068,rep_03068_p3,0,0.0
400.5,306.1875,0.3371,0.1499,0.2947,rep_03068,rep_03068_p3,1,0.1
373.0,337.25,0.3954,0.1606,0.2058,rep_03068,rep_03068_p3,2,0.201
403.5,279.6875,0.4473,0.1459,0.3044,rep_03068,rep_03068_p3,3,0.301
429.5,264.6875,0.3807,0.1393,0.3885,rep_03068,rep_03068_p3,4,0.402
444.0,407.5,0.4065,0.135,0.4353,rep_03068,rep_03068_p3,5,0.502
472.5,27.6875,0.3619,0.1268,0.5275,rep_03068,rep_03068_p3,6,0.603
451.5,275.6875,0.3212,0.1326,0.4596,rep_03068,rep_03068_p3,7,0.703
461.5,349.6875,0.416,0.1299,0.4919,rep_03068,rep_03068_p3,8,0.803
670.0,1563.5,0.1418,0.0896,0.0447,rep_03070,rep_03070_p2,0,0.0
584.0,242.5,0.1695,0.1028,-0.0894,rep_03070,rep_03070_p2,1,0.075
609.0,1632.25,0.2373,0.0985,-0.0504,rep_03070,rep_03070_p2,2,0.149
632.5,103.6875,0.23,0.0949,-0.0138,rep_03070,rep_03070_p2,3,0.224
602.5,1133.1875,0.2174,0.0996,-0.0606,rep_03070,rep_03070_p2,4,0.298
563.5,350.1875,0.2937,0.1063,-0.1214,rep_03070,rep_03070_p2,5,0.373
612.0,75.5,0.317,0.0981,-0.0457,rep_03070,rep_03070_p2,6,0.447
626.5,241.6875,0.3631,0.0957,-0.0231,rep_03070,rep_03070_p2,7,0.522
625.0,907.25,0.2992,0.0955,-0.0255,rep_03070,rep_03070_p2,8,0.597
580.5,343.6875,0.2773,0.1032,-0.0949,rep_03070,rep_03070_p2,9,0.671
598.5,1183.1875,0.3124,0.0999,-0.0668,rep_03070,rep_03070_p2,10,0.746
584.5,228.1875,0.2977,0.1027,-0.0886,rep_03070,rep_03070_p2,11,0.82
577.5,120.6875,0.3082,0.1039,-0.0995,rep_03070,rep_03070_p2,12,0.895
562.0,756.5,0.2349,0.1068,0.0231,rep_03070,rep_03070_p4,0,0.0
529.5,478.6875,0.3097,0.1132,-0.0361,rep_03070,rep_03070_p4,1,0.075
483.5,325.6875,0.3009,0.1234,-0.1198,rep_03070,rep_03070_p4,2,0.149
464.5,145.6875,0.3186,0.129,-0.1544,rep_03070,rep_03070_p4,3,0.224
506.0,519.5,0.3182,0.1186,-0.0789,rep_03070,rep_03070_p4,4,0.298
545.0,548.75,0.3303,0.1099,-0.0079,rep_03070,rep_03070_p4,5,0.373
529.0,2177.25,0.2543,0.1135,-0.037,rep_03070,rep_03070_p4,6,0.447
569.5,287.1875,0.3187,0.1053,0.0367,rep_03070,rep_03070_p4,7,0.522
542.0,2817.5,0.3229,0.1106,-0.0133,rep_03070,rep_03070_p4,8,0.597
586.0,660.5,0.3029,0.1023,0.0667,rep_03070,rep_03070_p4,9,0.671
667.5,4373.1875,0.2674,0.0899,0.2151,rep_03070,rep_03070_p4,10,0.746
629.5,827.1875,0.2772,0.0952,0.1459,rep_03070,rep_03070_p4,11,0.82
568.5,239.6875,0.3061,0.1054,0.0349,rep_03070,rep_03070_p4,12,0.895
497.5,771.1875,0.1899,0.1207,-0.009,rep_03071,rep_03071_p3,0,0.0
474.5,1886.6875,0.2339,0.1262,-0.0548,rep_03071,rep_03071_p3,1,0.113
462.0,151.5,0.2273,0.1297,-0.0797,rep_03071,rep_03071_p3,2,0.226
447.0,250.25,0.2584,0.1343,-0.1096,rep_03071,rep_03071_p3,3,0.339
436.5,363.6875,0.252,0.1375,-0.1305,rep_03071,rep_03071_p3,4,0.451
512.5,1285.6875,0.1522,0.1171,0.0209,rep_03071,rep_03071_p3,5,0.564
511.0,92.75,0.2661,0.1173,0.0179,rep_03071,rep_03071_p3,6,0.677
502.0,1024.5,0.1843,0.119,0.0,rep_03071,rep_03071_p3,7,0.79
295.0,207.25,0.2237,0.2037,-0.0932,rep_03071,rep_03071_p2,0,0.0
411.5,413.6875,0.4046,0.1458,0.2649,rep_03071,rep_03071_p2,1,0.113
446.0,172.5,0.3935,0.1345,0.3709,rep_03071,rep_03071_p2,2,0.226
413.5,167.1875,0.4196,0.1451,0.271,rep_03071,rep_03071_p2,3,0.339
385.5,1374.6875,0.3619,0.1553,0.1849,rep_03071,rep_03071_p2,4,0.451
420.5,455.6875,0.3591,0.1419,0.2925,rep_03071,rep_03071_p2,5,0.564
370.5,287.1875,0.3063,0.1616,0.1388,rep_03071,rep_03071_p2,6,0.677
415.5,827.6875,0.3706,0.1444,0.2772,rep_03071,rep_03071_p2,7,0.79
418.5,372.6875,0.2091,0.1434,0.0257,rep_03073,rep_03073_p1,0,0.0
385.5,113.6875,0.2036,0.1555,-0.0551,rep_03073,rep_03073_p1,1,0.089
433.0,238.25,0.2136,0.1385,0.0613,rep_03073,rep_03073_p1,2,0.178
438.5,566.6875,0.2201,0.1369,0.0748,rep_03073,rep_03073_p1,3,0.267
485.0,623.25,0.2361,0.1237,0.1887,rep_03073,rep_03073_p1,4,0.356
457.0,173.25,0.3009,0.1311,0.1201,rep_03073,rep_03073_p1,5,0.445
552.5,458.1875,0.3186,0.1086,0.3542,rep_03073,rep_03073_p1,6,0.535
617.5,1018.6875,0.2834,0.097,0.5135,rep_03073,rep_03073_p1,7,0.624
584.0,289.5,0.22,0.1025,0.4314,rep_03073,rep_03073_p1,8,0.713
543.5,1689.6875,0.1785,0.1103,0.3321,rep_03073,rep_03073_p1,9,0.802
563.0,1188.75,0.2185,0.1065,0.3799,rep_03073,rep_03073_p1,10,0.891
394.0,758.0,0.3591,0.1524,0.0775,rep_03073,rep_03073_p0,0,0.0
330.5,351.1875,0.3601,0.1813,-0.0962,rep_03073,rep_03073_p0,1,0.089
414.5,42.1875,0.4113,0.1444,0.1335,rep_03073,rep_03073_p0,2,0.178
444.0,826.5,0.4054,0.135,0.2142,rep_03073,rep_03073_p0,3,0.267
451.0,174.25,0.3392,0.1329,0.2334,rep_03073,rep_03073_p0,4,0.356
411.0,914.75,0.3358,0.1459,0.124,rep_03073,rep_03073_p0,5,0.445
473.0,455.25,0.3002,0.1269,0.2935,rep_03073,rep_03073_p0,6,0.535
489.5,2170.6875,0.3075,0.1226,0.3387,rep_03073,rep_03073_p0,7,0.624
542.5,653.1875,0.2949,0.1102,0.4836,rep_03073,rep_03073_p0,8,0.713
568.5,725.6875,0.2568,0.1056,0.5547,rep_03073,rep_03073_p0,9,0.802
524.5,785.1875,0.3575,0.1144,0.4344,rep_03073,rep_03073_p0,10,0.891
654.5,1635.6875,0.3048,0.0917,0.0472,rep_03075,rep_03075_p4,0,0.0
586.0,450.5,0.1997,0.1024,-0.0624,rep_03075,rep_03075_p4,1,0.131
590.5,447.6875,0.2574,0.1015,-0.0552,rep_03075,rep_03075_p4,2,0.262
662.5,3163.1875,0.2415,0.0905,0.06,rep_03075,rep_03075_p4,3,0.393
676.5,1615.1875,0.1892,0.0885,0.0824,rep_03075,rep_03075_p4,4,0.524
613.0,34.25,0.2284,0.0979,-0.0192,rep_03075,rep_03075_p4,5,0.655
692.5,1087.6875,0.2173,0.0864,0.108,rep_03075,rep_03075_p4,6,0.786
373.0,5842.25,0.9987,0.161,-0.1529,rep_03075,rep_03075_p9,0,0.0
532.5,722.6875,1.0,0.1127,0.2093,rep_03075,rep_03075_p9,1,0.131
563.5,3831.1875,1.0,0.1065,0.2797,rep_03075,rep_03075_p9,2,0.262
507.0,1045.25,1.0,0.1167,0.1514,rep_03075,rep_03075_p9,3,0.393
629.5,1309.1875,1.0,0.0944,0.4296,rep_03075,rep_03075_p9,4,0.524
536.5,678.6875,1.0,0.1106,0.2184,rep_03075,rep_03075_p9,5,0.655
543.0,1289.25,1.0,0.1038,0.2332,rep_03075,rep_03075_p9,6,0.786
669.0,1010.25,0.1562,0.0897,0.0152,rep_03080,rep_03080_p6,0,0.0
653.0,150.25,0.1968,0.0914,-0.0091,rep_03080,rep_03080_p6,1,0.085
668.0,293.5,0.2612,0.0897,0.0137,rep_03080,rep_03080_p6,2,0.17
661.5,359.1875,0.2661,0.0907,0.0038,rep_03080,rep_03080_p6,3,0.255
564.0,402.5,0.2287,0.1063,-0.1442,rep_03080,rep_03080_p6,4,0.341
555.0,474.75,0.2721,0.1082,-0.1578,rep_03080,rep_03080_p6,5,0.426
543.0,534.75,0.291,0.1104,-0.176,rep_03080,rep_03080_p6,6,0.511
543.0,488.75,0.2901,0.1105,-0.176,rep_03080,rep_03080_p6,7,0.596
538.5,280.1875,0.26,0.1112,-0.1829,rep_03080,rep_03080_p6,8,0.681
522.0,102.5,0.3094,0.1148,-0.2079,rep_03080,rep_03080_p6,9,0.766
607.0,592.25,0.3064,0.0987,-0.0789,rep_03080,rep_03080_p6,10,0.852
509.5,9401.1875,0.9853,0.1176,-0.1997,rep_03080,rep_03080_p1,0,0.0
773.0,3662.25,0.9935,0.0771,0.2141,rep_03080,rep_03080_p1,1,0.085
570.0,7888.5,0.9807,0.1052,-0.1047,rep_03080,rep_03080_p1,2,0.17
600.5,1941.1875,0.9817,0.1,-0.0568,rep_03080,rep_03080_p1,3,0.255
481.5,756.6875,0.9772,0.1246,-0.2437,rep_03080,rep_03080_p1,4,0.341
288.5,1201.1875,0.9775,0.2082,-0.5469,rep_03080,rep_03080_p1,5,0.426
581.0,391.25,0.9914,0.1033,-0.0874,rep_03080,rep_03080_p1,6,0.511
593.5,879.1875,0.9874,0.101,-0.0678,rep_03080,rep_03080_p1,7,0.596
629.0,1735.25,0.9968,0.0948,-0.012,rep_03080,rep_03080_p1,8,0.681
555.5,1991.1875,0.9856,0.1075,-0.1275,rep_03080,rep_03080_p1,9,0.766
575.5,1152.1875,0.9635,0.1031,-0.0961,rep_03080,rep_03080_p1,10,0.852
549.5,614.1875,0.333,0.109,0.05,rep_03082,rep_03082_p1,0,0.0
491.5,348.1875,0.3164,0.1221,-0.0608,rep_03082,rep_03082_p1,1,0.082
547.5,750.6875,0.3059,0.1095,0.0462,rep_03082,rep_03082_p1,2,0.163
616.0,491.5,0.3044,0.0973,0.1771,rep_03082,rep_03082_p1,3,0.245
614.0,426.5,0.2834,0.0974,0.1732,rep_03082,rep_03082_p1,4,0.326
629.0,1167.25,0.2711,0.0954,0.2019,rep_03082,rep_03082_p1,5,0.408
653.5,1161.6875,0.3022,0.0917,0.2487,rep_03082,rep_03082_p1,6,0.489
585.5,3325.1875,0.3066,0.1025,0.1188,rep_03082,rep_03082_p1,7,0.571
621.0,1125.25,0.368,0.0967,0.1866,rep_03082,rep_03082_p1,8,0.652
599.0,271.25,0.2955,0.1002,0.1446,rep_03082,rep_03082_p1,9,0.734
605.5,20.1875,0.3278,0.0988,0.157,rep_03082,rep_03082_p1,10,0.815
551.0,240.25,0.2849,0.1085,0.0529,rep_03082,rep_03082_p1,11,0.897
427.0,7202.75,0.9941,0.1281,0.0175,rep_03082,rep_03082_p3,0,0.0
370.5,4092.1875,1.0,0.1587,-0.1172,rep_03082,rep_03082_p3,1,0.082
520.0,1617.0,0.9913,0.1149,0.2391,rep_03082,rep_03082_p3,2,0.163
590.5,1113.1875,1.0,0.1017,0.4071,rep_03082,rep_03082_p3,3,0.245
587.0,2120.25,0.9915,0.1017,0.3987,rep_03082,rep_03082_p3,4,0.326
581.5,2436.1875,1.0,0.1024,0.3856,rep_03082,rep_03082_p3,5,0.408
661.5,1030.1875,1.0,0.0901,0.5763,rep_03082,rep_03082_p3,6,0.489
605.5,216.6875,0.9983,0.0981,0.4428,rep_03082,rep_03082_p3,7,0.571
656.0,243.5,1.0,0.0913,0.5631,rep_03082,rep_03082_p3,8,0.652
536.5,458.6875,1.0,0.1118,0.2784,rep_03082,rep_03082_p3,9,0.734
676.0,1833.5,1.0,0.0888,0.6108,rep_03082,rep_03082_p3,10,0.815
655.5,1501.1875,1.0,0.0916,0.562,rep_03082,rep_03082_p3,11,0.897
609.0,980.25,0.2931,0.0985,0.0506,rep_03088,rep_03088_p9,0,0.0
558.5,780.6875,0.2122,0.107,-0.0365,rep_03088,rep_03088_p9,1,0.116
579.0,731.25,0.228,0.1036,-0.0012,rep_03088,rep_03088_p9,2,0.232
601.0,571.25,0.1805,0.0998,0.0368,rep_03088,rep_03088_p9,3,0.347
654.5,1091.1875,0.1948,0.0917,0.1291,rep_03088,rep_03088_p9,4,0.463
692.5,4588.1875,0.2094,0.0866,0.1947,rep_03088,rep_03088_p9,5,0.579
686.5,206.1875,0.1959,0.0873,0.1843,rep_03088,rep_03088_p9,6,0.695
765.5,1225.1875,0.2038,0.078,0.3206,rep_03088,rep_03088_p9,7,0.811
386.5,141.1875,0.1863,0.1549,-0.0433,rep_03088,rep_03088_p2,0,0.0
487.0,748.25,0.2433,0.1229,0.2054,rep_03088,rep_03088_p2,1,0.116
668.0,825.5,0.3031,0.0894,0.6535,rep_03088,rep_03088_p2,2,0.232
646.5,295.6875,0.2684,0.0927,0.6002,rep_03088,rep_03088_p2,3,0.347
641.0,367.25,0.2598,0.0935,0.5866,rep_03088,rep_03088_p2,4,0.463
617.0,465.25,0.2229,0.0972,0.5272,rep_03088,rep_03088_p2,5,0.579
660.5,780.1875,0.2566,0.0909,0.6349,rep_03088,rep_03088_p2,6,0.695
613.0,652.25,0.2202,0.0978,0.5173,rep_03088,rep_03088_p2,7,0.811
486.5,6670.6875,0.2497,0.1231,-0.1485,rep_03097,rep_03097_p3,0,0.0
1216.0,75594.5,0.1225,0.0493,1.1284,rep_03097,rep_03097_p3,1,0.123
483.5,1208.1875,0.212,0.124,-0.1537,rep_03097,rep_03097_p3,2,0.245
572.0,10507.5,0.2509,0.1047,0.0012,rep_03097,rep_03097_p3,3,0.368
515.0,2233.25,0.2709,0.1163,-0.0986,rep_03097,rep_03097_p3,4,0.491
841.0,33193.25,0.2004,0.0713,0.472,rep_03097,rep_03097_p3,5,0.613
630.5,2060.6875,0.2228,0.095,0.1036,rep_03097,rep_03097_p3,6,0.736
695.5,599.6875,0.2049,0.0863,0.2173,rep_03097,rep_03097_p3,7,0.859
330.0,362.5,0.3212,0.182,0.1074,rep_03097,rep_03097_p1,0,0.0
284.5,847.6875,0.3814,0.2106,-0.0453,rep_03097,rep_03097_p1,1,0.123
326.5,241.1875,0.3247,0.1834,0.0956,rep_03097,rep_03097_p1,2,0.245
332.0,318.5,0.3434,0.1802,0.1141,rep_03097,rep_03097_p1,3,0.368
412.5,1532.1875,0.4012,0.1454,0.3842,rep_03097,rep_03097_p1,4,0.491
405.0,15.25,0.3593,0.1477,0.3591,rep_03097,rep_03097_p1,5,0.613
438.5,167.1875,0.3683,0.1357,0.4715,rep_03097,rep_03097_p1,6,0.736
451.0,745.25,0.347,0.1329,0.5134,rep_03097,rep_03097_p1,7,0.859
584.0,2010.5,0.4384,0.1028,-0.0715,rep_03106,rep_03106_p5,0,0.0
734.5,1141.6875,0.2192,0.0815,0.1677,rep_03106,rep_03106_p5,1,0.124
763.0,1660.25,0.2451,0.0784,0.213,rep_03106,rep_03106_p5,2,0.248
1027.5,3617.6875,0.2214,0.0583,0.6335,rep_03106,rep_03106_p5,3,0.372
860.0,2149.5,0.2233,0.0697,0.3672,rep_03106,rep_03106_p5,4,0.496
902.0,529.5,0.2323,0.0665,0.434,rep_03106,rep_03106_p5,5,0.62
957.5,1104.1875,0.2052,0.0625,0.5223,rep_03106,rep_03106_p5,6,0.743
809.5,1145.6875,0.2384,0.0723,0.287,rep_03106,rep_03106_p5,7,0.867
319.0,7360.25,0.9984,0.1873,-0.2799,rep_03106,rep_03106_p9,0,0.0
598.0,3543.5,0.9958,0.0994,0.3499,rep_03106,rep_03106_p9,1,0.124
552.0,6630.5,1.0,0.1064,0.246,rep_03106,rep_03106_p9,2,0.248
568.0,1514.5,1.0,0.1049,0.2822,rep_03106,rep_03106_p9,3,0.372
644.0,201.0,1.0,0.0932,0.4537,rep_03106,rep_03106_p9,4,0.496
647.5,2314.1875,1.0,0.0927,0.4616,rep_03106,rep_03106_p9,5,0.62
677.0,2041.25,0.9993,0.0882,0.5282,rep_03106,rep_03106_p9,6,0.743
743.0,1303.25,1.0,0.0778,0.6772,rep_03106,rep_03106_p9,7,0.867
523.5,1509.6875,0.3457,0.1144,0.0074,rep_03110,rep_03110_p4,0,0.0
525.0,267.25,0.1819,0.1138,0.0103,rep_03110,rep_03110_p4,1,0.096
624.5,4381.1875,0.1873,0.0958,0.2017,rep_03110,rep_03110_p4,2,0.192
679.5,3815.6875,0.1405,0.0882,0.3076,rep_03110,rep_03110_p4,3,0.287
695.0,2651.25,0.1842,0.0863,0.3374,rep_03110,rep_03110_p4,4,0.383
692.5,1012.1875,0.1285,0.0866,0.3326,rep_03110,rep_03110_p4,5,0.479
746.0,1670.5,0.1662,0.0804,0.4355,rep_03110,rep_03110_p4,6,0.575
737.5,1320.6875,0.1525,0.081,0.4192,rep_03110,rep_03110_p4,7,0.671
772.0,548.5,0.1567,0.0777,0.4856,rep_03110,rep_03110_p4,8,0.766
693.5,445.1875,0.199,0.0865,0.3345,rep_03110,rep_03110_p4,9,0.862
285.0,420.75,0.2772,0.2107,-0.1284,rep_03110,rep_03110_p3,0,0.0
