match_id,player_id,window_idx,attn_weight,label,rel_position,apm,apm_variance,action_gap_mean,error_rate,pos_bin
rep_00877,rep_00877_p4,8,0.03802650794386864,0,0.34782608695652173,0.5827885866165161,-0.30459877848625183,-0.5722098350524902,-0.8063143491744995,3.0
rep_00877,rep_00877_p4,9,0.03370637819170952,0,0.391304347826087,1.166323184967041,-0.34675827622413635,-0.8675959706306458,-0.7512719631195068,3.0
rep_00877,rep_00877_p4,10,0.032088227570056915,0,0.43478260869565216,1.2789350748062134,-0.14590348303318024,-0.9182335734367371,-0.7670820355415344,4.0
rep_00877,rep_00877_p4,11,0.029703542590141296,0,0.4782608695652174,0.8523747324943542,-0.2953815460205078,-0.7184962630271912,-0.8227099180221558,4.0
rep_00877,rep_00877_p4,12,0.0269469004124403,0,0.5217391304347826,1.3608347177505493,-0.36789122223854065,-0.9519919753074646,-0.6985718607902527,5.0
rep_00877,rep_00877_p4,13,0.02540125697851181,0,0.5652173913043478,1.1185483932495117,-0.34215447306632996,-0.8507167100906372,-0.7111613154411316,5.0
rep_00877,rep_00877_p4,14,0.023923054337501526,0,0.6086956521739131,1.6508957147598267,-0.33379802107810974,-1.0729596614837646,-0.7205302715301514,6.0
rep_00877,rep_00877_p4,15,0.02264859713613987,0,0.6521739130434783,0.8284873366355896,-0.169425368309021,-0.7072434425354004,-0.6716362833976746,6.0
rep_00877,rep_00877_p4,16,0.020466163754463196,0,0.6956521739130435,1.2345727682113647,-0.32934898138046265,-0.9013543725013733,-0.7088190913200378,6.0
rep_00877,rep_00877_p4,17,0.019162964075803757,0,0.7391304347826086,1.8385822772979736,-0.06187467277050018,-1.134850025177002,-0.7020851969718933,7.0
rep_00877,rep_00877_p4,18,0.017718113958835602,0,0.782608695652174,1.7669200897216797,-0.11153949797153473,-1.1151576042175293,-0.6493850946426392,7.0
rep_00877,rep_00877_p4,19,0.015204395167529583,0,0.8260869565217391,0.9035619497299194,-0.35264840722084045,-0.7466282844543457,-0.5597949028015137,8.0
rep_00877,rep_00877_p4,20,0.012010613456368446,0,0.8695652173913043,1.166323184967041,-0.3195224106311798,-0.8704091310501099,-0.5773615837097168,8.0
rep_00877,rep_00877_p4,21,0.00874573364853859,0,0.9130434782608695,1.333534836769104,-0.07595685124397278,-0.9435523748397827,-0.754199743270874,9.0
